GTDB21188	GCA_000736775	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000736785	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000736795	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000736855	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000736875	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000736935	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000736945	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000737015	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000737025	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000740515	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000753725	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000763075	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000786335	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000788495	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000788515	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000788675	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000788715	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000788755	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000812045	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000953755	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000953785	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000969235	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000969265	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001027485	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001030035	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001250195	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001250935	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001254055	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001254095	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001254335	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001257035	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001257255	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001259555	s__Vibrio cholerae	#8bd346
